City,Date,PM2.5,PM10,NO2,CO,SO2,AQI,Temp_Mean,Humidity_Mean,Wind_Speed_Max
Ahmedabad,2015-11-06,191.01,,50.11,39.61,40.78,354.0,27.5,47,7.9
Ahmedabad,2015-11-07,192.35,,29.04,9.39,29.18,381.0,27.1,47,9.1
Ahmedabad,2015-11-08,127.64,,31.91,6.74,26.94,355.0,26.9,43,9.0
Ahmedabad,2015-11-09,,,,,,,26.6,43,8.0
Ahmedabad,2015-11-10,,,,,,,27.1,44,7.6
Ahmedabad,2015-11-11,,,,,,,27.8,43,9.9
Ahmedabad,2015-11-12,,,,,,,28.2,43,10.2
Ahmedabad,2015-11-13,,,,,,,28.0,45,8.6
Ahmedabad,2015-11-14,,,,,,,27.4,43,8.8
Ahmedabad,2015-11-15,,,,,,,26.2,44,9.4
Ahmedabad,2015-11-16,,,,,,,26.2,46,8.9
Ahmedabad,2015-11-17,,,,,,,26.0,40,13.7
Ahmedabad,2015-11-18,,,,,,,25.8,37,16.3
Ahmedabad,2015-11-19,,,,,,,26.0,37,15.8
Ahmedabad,2015-11-20,,,,,,,25.6,38,16.6
Ahmedabad,2015-11-21,,,,,,,25.7,40,15.1
Ahmedabad,2015-11-22,,,,,,,26.9,40,12.9
Ahmedabad,2015-11-23,,,,,,,27.4,53,8.2
Ahmedabad,2015-11-24,,,,,,,28.6,53,9.8
Ahmedabad,2015-11-25,,,,,,,28.7,51,13.6
Ahmedabad,2015-11-26,,,,,,,28.0,45,14.7
Ahmedabad,2015-11-27,,,,,,,23.5,25,14.2
Ahmedabad,2015-11-28,,,,,,,22.0,37,12.8
Ahmedabad,2015-11-29,,,,,,,23.0,44,13.9
Ahmedabad,2015-11-30,,,,,,,25.0,50,9.4
Ahmedabad,2015-12-01,,,,,,,25.1,50,12.1
Ahmedabad,2015-12-02,,,,,,,23.5,43,11.6
Ahmedabad,2015-12-03,,,,,,,23.1,35,15.3
Ahmedabad,2015-12-04,,,,,,,22.3,43,12.2
Ahmedabad,2015-12-05,,,,,,,23.0,49,9.8
Ahmedabad,2015-12-06,,,,,,,23.5,50,10.0
Ahmedabad,2015-12-07,,,,,,,23.5,45,10.0
Ahmedabad,2015-12-08,,,,,,,23.6,46,10.5
Ahmedabad,2015-12-09,,,,,,,24.1,47,9.5
Ahmedabad,2015-12-10,,,,,,,24.2,52,11.0
Ahmedabad,2015-12-11,,,,,,,21.3,45,12.7
Ahmedabad,2015-12-12,,,,,,,19.4,38,10.0
Ahmedabad,2015-12-13,,,,,,,19.2,38,12.9
Ahmedabad,2015-12-14,,,,,,,19.2,38,16.2
Ahmedabad,2015-12-15,,,,,,,18.9,34,17.1
Ahmedabad,2015-12-16,,,,,,,18.8,38,12.7
Ahmedabad,2015-12-17,,,,,,,19.2,40,11.9
Ahmedabad,2015-12-18,,,,,,,19.3,34,16.4
Ahmedabad,2015-12-19,,,,,,,19.7,40,15.4
Ahmedabad,2015-12-20,,,,,,,19.1,41,10.0
Ahmedabad,2015-12-21,,,,,,,19.1,44,12.6
Ahmedabad,2015-12-22,,,,,,,19.1,41,11.6
Ahmedabad,2015-12-23,,,,,,,18.7,40,11.0
Ahmedabad,2015-12-24,,,,,,,18.4,41,13.2
Ahmedabad,2015-12-25,,,,,,,18.2,43,17.8
Ahmedabad,2015-12-26,,,,,,,19.1,37,15.4
Ahmedabad,2015-12-27,,,,,,,20.6,40,13.4
Ahmedabad,2015-12-28,,,,,,,22.3,43,12.4
Ahmedabad,2015-12-29,,,,,,,23.6,45,11.9
Ahmedabad,2015-12-30,,,,,,,24.2,50,9.7
Ahmedabad,2015-12-31,,,,,,,24.0,48,9.0
Ahmedabad,2016-01-01,,,,,,,22.6,46,10.5
Ahmedabad,2016-01-02,,,,,,,22.4,49,9.1
Ahmedabad,2016-01-03,,,,,,,22.7,50,11.4
Ahmedabad,2016-01-04,,,,,,,22.8,53,9.0
Ahmedabad,2016-01-05,,,,,,,22.5,55,8.8
Ahmedabad,2016-01-06,,,,,,,22.6,56,8.9
Ahmedabad,2016-01-07,,,,,,,23.5,51,11.0
Ahmedabad,2016-01-08,,,,,,,22.6,46,11.2
Ahmedabad,2016-01-09,,,,,,,21.2,48,9.8
Ahmedabad,2016-01-10,,,,,,,20.9,50,9.7
Ahmedabad,2016-01-11,,,,,,,21.7,47,8.9
Ahmedabad,2016-01-12,,,,,,,21.8,48,9.3
Ahmedabad,2016-01-13,,,,,,,21.6,54,8.9
Ahmedabad,2016-01-14,,,,,,,21.0,51,12.0
Ahmedabad,2016-01-15,,,,,,,20.3,49,10.4
Ahmedabad,2016-01-16,,,,,,,20.7,59,10.9
Ahmedabad,2016-01-17,,,,,,,21.0,55,8.7
Ahmedabad,2016-01-18,,,,,,,20.7,49,9.7
Ahmedabad,2016-01-19,,,,,,,19.4,41,11.2
Ahmedabad,2016-01-20,,,,,,,19.4,51,10.4
Ahmedabad,2016-01-21,,,,,,,18.4,42,13.7
Ahmedabad,2016-01-22,,,,,,,18.2,42,12.1
Ahmedabad,2016-01-23,,,,,,,18.9,41,13.6
Ahmedabad,2016-01-24,,,,,,,19.0,42,10.4
Ahmedabad,2016-01-25,,,,,,,19.1,43,10.3
Ahmedabad,2016-01-26,,,,,,,19.7,45,10.4
Ahmedabad,2016-01-27,,,,,,,20.5,62,10.7
Ahmedabad,2016-01-28,,,,,,,22.3,60,9.5
Ahmedabad,2016-01-29,,,,,,,22.9,56,9.9
Ahmedabad,2016-01-30,,,,,,,22.7,60,12.0
Ahmedabad,2016-01-31,,,,,,,22.7,60,9.2
Ahmedabad,2016-02-01,,,,,,,22.9,53,9.2
Ahmedabad,2016-02-02,,,,,,,22.0,40,10.8
Ahmedabad,2016-02-03,,,,,,,21.3,42,14.7
Ahmedabad,2016-02-04,,,,,,,21.0,38,14.1
Ahmedabad,2016-02-05,,,,,,,21.2,40,13.9
Ahmedabad,2016-02-06,,,,,,,20.9,41,9.2
Ahmedabad,2016-02-07,,,,,,,20.9,43,10.9
Ahmedabad,2016-02-08,,,,,,,21.4,31,16.5
Ahmedabad,2016-02-09,,,,,,,21.7,43,14.1
Ahmedabad,2016-02-10,,,,,,,21.3,41,11.6
Ahmedabad,2016-02-11,,,,,,,21.5,60,10.0
Ahmedabad,2016-02-12,,,,,,,21.1,49,10.7
Ahmedabad,2016-02-13,,,,,,,20.8,48,12.0
Ahmedabad,2016-02-14,,,,,,,20.3,37,12.5
Ahmedabad,2016-02-15,,,,,,,21.4,42,11.6
Ahmedabad,2016-02-16,,,,,,,23.8,52,15.2
Ahmedabad,2016-02-17,,,,,,,26.2,54,17.0
Ahmedabad,2016-02-18,,,,,,,26.6,63,8.8
Ahmedabad,2016-02-19,,,,,,,26.0,59,8.2
Ahmedabad,2016-02-20,,,,,,,26.4,45,16.0
Ahmedabad,2016-02-21,,,,,,,23.9,40,10.1
Ahmedabad,2016-02-22,,,,,,,23.9,35,11.1
Ahmedabad,2016-02-23,,,,,,,23.7,33,11.4
Ahmedabad,2016-02-24,,,,,,,24.0,33,11.6
Ahmedabad,2016-02-25,,,,,,,24.5,39,9.7
Ahmedabad,2016-02-26,,,,,,,25.1,35,13.7
Ahmedabad,2016-02-27,,,,,,,25.3,30,17.0
Ahmedabad,2016-02-28,,,,,,,26.1,34,15.6
Ahmedabad,2016-02-29,,,,,,,27.1,39,15.3
Ahmedabad,2016-03-01,,,,,,,28.7,36,15.3
Ahmedabad,2016-03-02,,,,,,,28.5,42,12.6
Ahmedabad,2016-03-03,,,,,,,28.4,45,14.8
Ahmedabad,2016-03-04,,,,,,,28.2,43,8.8
Ahmedabad,2016-03-05,,,,,,,27.0,38,13.0
Ahmedabad,2016-03-06,,,,,,,26.2,45,10.7
Ahmedabad,2016-03-07,,,,,,,26.4,33,11.6
Ahmedabad,2016-03-08,,,,,,,26.1,38,10.5
Ahmedabad,2016-03-09,,,,,,,26.8,39,9.1
Ahmedabad,2016-03-10,,,,,,,27.4,45,10.6
Ahmedabad,2016-03-11,,,,,,,27.9,44,11.0
Ahmedabad,2016-03-12,,,,,,,26.6,42,14.4
Ahmedabad,2016-03-13,,,,,,,25.6,47,13.4
Ahmedabad,2016-03-14,,,,,,,25.9,46,9.7
Ahmedabad,2016-03-15,,,,,,,26.6,33,9.4
Ahmedabad,2016-03-16,,,,,,,27.7,35,15.1
Ahmedabad,2016-03-17,,,,,,,28.4,38,10.6
Ahmedabad,2016-03-18,,,,,,,28.9,45,17.3
Ahmedabad,2016-03-19,,,,,,,29.7,43,19.4
Ahmedabad,2016-03-20,,,,,,,29.8,36,17.1
Ahmedabad,2016-03-21,,,,,,,29.0,36,12.7
Ahmedabad,2016-03-22,,,,,,,29.3,22,15.3
Ahmedabad,2016-03-23,,,,,,,28.9,20,11.5
Ahmedabad,2016-03-24,,,,,,,29.2,24,10.3
Ahmedabad,2016-03-25,,,,,,,30.4,27,10.2
Ahmedabad,2016-03-26,,,,,,,30.9,30,13.2
Ahmedabad,2016-03-27,,,,,,,30.2,30,11.6
Ahmedabad,2016-03-28,,,,,,,29.9,22,10.6
Ahmedabad,2016-03-29,,,,,,,29.0,23,10.1
Ahmedabad,2016-03-30,,,,,,,29.0,26,9.7
Ahmedabad,2016-03-31,,,,,,,28.7,38,9.3
Ahmedabad,2016-04-01,,,,,,,29.2,47,11.8
Ahmedabad,2016-04-02,,,,,,,30.3,49,9.8
Ahmedabad,2016-04-03,,,,,,,31.1,42,13.6
Ahmedabad,2016-04-04,,,,,,,30.4,42,13.3
Ahmedabad,2016-04-05,,,,,,,29.9,37,11.9
Ahmedabad,2016-04-06,,,,,,,29.6,39,14.2
Ahmedabad,2016-04-07,,,,,,,29.8,35,13.2
Ahmedabad,2016-04-08,,,,,,,28.9,38,11.4
Ahmedabad,2016-04-09,,,,,,,29.7,37,13.0
Ahmedabad,2016-04-10,,,,,,,31.0,39,15.3
Ahmedabad,2016-04-11,,,,,,,31.5,34,17.1
Ahmedabad,2016-04-12,,,,,,,31.7,34,13.6
Ahmedabad,2016-04-13,,,,,,,31.5,34,13.1
Ahmedabad,2016-04-14,,,,,,,31.5,34,10.5
Ahmedabad,2016-04-15,,,,,,,31.3,40,12.1
Ahmedabad,2016-04-16,,,,,,,31.3,40,13.7
Ahmedabad,2016-04-17,,,,,,,31.1,46,16.2
Ahmedabad,2016-04-18,,,,,,,31.1,40,13.0
Ahmedabad,2016-04-19,,,,,,,31.6,35,10.8
Ahmedabad,2016-04-20,,,,,,,32.0,30,12.7
Ahmedabad,2016-04-21,,,,,,,31.3,33,14.1
Ahmedabad,2016-04-22,,,,,,,29.9,46,14.8
Ahmedabad,2016-04-23,,,,,,,30.7,50,17.6
Ahmedabad,2016-04-24,,,,,,,30.3,50,15.9
Ahmedabad,2016-04-25,,,,,,,30.9,48,12.7
Ahmedabad,2016-04-26,,,,,,,30.7,40,11.1
Ahmedabad,2016-04-27,,,,,,,32.4,27,13.8
Ahmedabad,2016-04-28,,,,,,,33.1,29,14.3
Ahmedabad,2016-04-29,,,,,,,33.7,32,12.5
Ahmedabad,2016-04-30,,,,,,,33.5,35,13.1
Ahmedabad,2016-05-01,,,,,,,33.1,41,12.0
Ahmedabad,2016-05-02,,,,,,,33.3,38,17.8
Ahmedabad,2016-05-03,,,,,,,33.0,36,16.6
Ahmedabad,2016-05-04,,,,,,,32.1,44,13.8
Ahmedabad,2016-05-05,,,,,,,31.9,42,13.7
Ahmedabad,2016-05-06,,,,,,,32.7,38,14.1
Ahmedabad,2016-05-07,,,,,,,33.1,44,13.1
Ahmedabad,2016-05-08,,,,,,,33.5,44,15.2
Ahmedabad,2016-05-09,,,,,,,33.5,45,11.3
Ahmedabad,2016-05-10,,,,,,,34.4,42,13.2
Ahmedabad,2016-05-11,,,,,,,34.4,41,12.2
Ahmedabad,2016-05-12,,,,,,,34.4,40,13.1
Ahmedabad,2016-05-13,,,,,,,35.0,37,14.8
Ahmedabad,2016-05-14,,,,,,,34.6,38,16.9
Ahmedabad,2016-05-15,,,,,,,34.7,38,16.8
Ahmedabad,2016-05-16,,,,,,,34.9,40,13.8
Ahmedabad,2016-05-17,,,,,,,35.8,37,13.8
Ahmedabad,2016-05-18,,,,,,,36.9,36,14.5
Ahmedabad,2016-05-19,,,,,,,36.5,36,17.4
Ahmedabad,2016-05-20,,,,,,,35.0,46,19.3
Ahmedabad,2016-05-21,,,,,,,34.4,47,22.1
Ahmedabad,2016-05-22,,,,,,,34.2,46,22.2
Ahmedabad,2016-05-23,,,,,,,34.2,47,22.5
Ahmedabad,2016-05-24,,,,,,,33.7,52,20.3
Ahmedabad,2016-05-25,,,,,,,33.9,53,19.5
Ahmedabad,2016-05-26,,,,,,,34.0,53,20.9
Ahmedabad,2016-05-27,,,,,,,34.3,50,17.4
Ahmedabad,2016-05-28,,,,,,,34.0,52,17.9
Ahmedabad,2016-05-29,,,,,,,33.6,52,19.1
Ahmedabad,2016-05-30,,,,,,,33.6,54,20.4
Ahmedabad,2016-05-31,,,,,,,33.9,49,15.2
Ahmedabad,2016-06-01,,,,,,,33.7,50,15.9
Ahmedabad,2016-06-02,,,,,,,33.7,49,15.6
Ahmedabad,2016-06-03,,,,,,,34.3,45,13.5
Ahmedabad,2016-06-04,,,,,,,35.7,36,16.6
Ahmedabad,2016-06-05,,,,,,,36.4,33,19.9
Ahmedabad,2016-06-06,,,,,,,35.9,36,19.7
Ahmedabad,2016-06-07,,,,,,,34.9,43,17.0
Ahmedabad,2016-06-08,,,,,,,33.6,54,18.8
Ahmedabad,2016-06-09,,,,,,,33.9,53,17.7
Ahmedabad,2016-06-10,,,,,,,34.1,51,19.9
Ahmedabad,2016-06-11,,,,,,,33.8,50,22.6
Ahmedabad,2016-06-12,,,,,,,33.7,50,20.6
Ahmedabad,2016-06-13,,,,,,,33.6,50,22.8
Ahmedabad,2016-06-14,,,,,,,33.2,50,22.2
Ahmedabad,2016-06-15,,,,,,,33.5,48,23.1
Ahmedabad,2016-06-16,,,,,,,33.0,50,19.7
Ahmedabad,2016-06-17,,,,,,,33.0,48,18.0
Ahmedabad,2016-06-18,,,,,,,33.3,50,19.9
Ahmedabad,2016-06-19,,,,,,,30.9,54,17.4
Ahmedabad,2016-06-20,,,,,,,33.7,49,12.9
Ahmedabad,2016-06-21,,,,,,,32.4,55,18.7
Ahmedabad,2016-06-22,,,,,,,31.8,61,14.8
Ahmedabad,2016-06-23,,,,,,,31.3,65,16.2
Ahmedabad,2016-06-24,,,,,,,31.4,66,15.9
Ahmedabad,2016-06-25,,,,,,,32.0,64,18.7
Ahmedabad,2016-06-26,,,,,,,30.7,66,21.6
Ahmedabad,2016-06-27,33.02,,28.91,11.69,1.38,,31.3,67,20.2
Ahmedabad,2016-06-28,27.29,,28.12,9.81,1.61,272.0,31.7,63,15.3
Ahmedabad,2016-06-29,41.43,,31.82,10.45,1.7,253.0,28.7,86,12.2
Ahmedabad,2016-06-30,30.16,,15.99,10.41,1.6,256.0,30.2,73,17.0
Ahmedabad,2016-07-01,29.42,,10.11,9.39,1.57,257.0,30.3,73,16.5
Ahmedabad,2016-07-02,20.87,,7.49,9.04,1.6,213.0,29.7,78,15.0
Ahmedabad,2016-07-03,35.08,,6.52,8.36,1.63,218.0,28.4,85,16.0
Ahmedabad,2016-07-04,40.23,,2.79,8.68,1.69,214.0,29.8,74,15.6
Ahmedabad,2016-07-05,54.25,,2.78,8.11,1.42,207.0,30.0,70,16.3
Ahmedabad,2016-07-06,49.04,,1.65,7.38,1.44,169.0,29.8,68,17.8
Ahmedabad,2016-07-07,35.87,,1.67,7.5,1.53,,29.5,69,18.0
Ahmedabad,2016-07-08,46.3,,1.8,7.3,1.8,,29.9,69,18.4
Ahmedabad,2016-07-09,39.15,,1.9,7.05,1.4,,29.3,72,16.7
Ahmedabad,2016-07-10,45.3,,2.5,6.7,0.9,,29.0,75,14.7
Ahmedabad,2016-07-11,43.61,,3.93,7.7,1.32,,28.7,77,14.8
Ahmedabad,2016-07-12,,,,,,,26.4,93,10.7
Ahmedabad,2016-07-13,34.89,,11.73,24.46,14.6,,27.0,87,10.4
Ahmedabad,2016-07-14,38.13,,48.06,46.51,23.13,1842.0,28.3,80,17.7
Ahmedabad,2016-07-15,36.47,,37.13,0.98,19.01,72.0,28.5,78,16.6
Ahmedabad,2016-07-16,40.9,,36.77,4.09,17.01,91.0,27.4,84,17.4
Ahmedabad,2016-07-17,34.19,,34.38,6.02,14.17,124.0,27.4,85,14.7
Ahmedabad,2016-07-18,32.92,,36.8,4.92,14.66,145.0,27.6,83,15.6
Ahmedabad,2016-07-19,41.39,,54.7,100.77,15.75,499.0,27.9,78,15.1
Ahmedabad,2016-07-20,31.71,,22.75,1.67,15.47,557.0,28.3,75,15.3
Ahmedabad,2016-07-21,33.48,,30.88,1.94,14.26,114.0,28.4,74,14.6
Ahmedabad,2016-07-22,30.8,,25.15,2.57,17.02,148.0,28.6,73,16.0
Ahmedabad,2016-07-23,30.47,,38.78,1.64,15.8,99.0,28.9,73,14.4
Ahmedabad,2016-07-24,34.64,,39.23,6.67,15.07,117.0,28.4,78,8.4
Ahmedabad,2016-07-25,43.71,,39.95,8.85,15.37,275.0,28.2,83,9.7
Ahmedabad,2016-07-26,46.52,,33.24,3.87,15.0,183.0,27.9,86,11.6
Ahmedabad,2016-07-27,36.54,,20.32,18.76,16.78,336.0,26.6,91,10.5
Ahmedabad,2016-07-28,36.87,,23.28,26.51,13.74,468.0,27.0,88,10.9
Ahmedabad,2016-07-29,46.19,,29.66,86.72,14.31,776.0,26.7,86,12.0
Ahmedabad,2016-07-30,48.44,,30.66,84.21,15.67,805.0,27.1,84,11.7
Ahmedabad,2016-07-31,40.18,,28.27,72.58,14.63,705.0,26.9,88,11.4
Ahmedabad,2016-08-01,33.5,,30.42,79.53,14.95,740.0,27.9,81,17.4
Ahmedabad,2016-08-02,29.36,,29.75,83.72,15.31,751.0,27.1,86,12.0
Ahmedabad,2016-08-03,44.59,,29.34,89.85,14.18,798.0,27.0,87,13.8
Ahmedabad,2016-08-04,50.65,,13.0,10.63,13.06,494.0,26.9,87,13.0
Ahmedabad,2016-08-05,33.93,,13.41,5.06,19.54,234.0,26.9,89,12.6
Ahmedabad,2016-08-06,,,,,,,25.8,90,16.1
Ahmedabad,2016-08-07,43.9,,28.09,2.77,15.37,,25.3,90,16.3
Ahmedabad,2016-08-08,93.34,,27.88,9.72,13.18,327.0,25.2,94,13.8
Ahmedabad,2016-08-09,38.06,,22.63,6.96,14.75,257.0,25.6,95,15.0
Ahmedabad,2016-08-10,20.19,,18.13,10.41,15.01,300.0,26.4,89,18.0
Ahmedabad,2016-08-11,10.45,,17.81,12.59,14.26,309.0,27.0,82,18.4
Ahmedabad,2016-08-12,29.87,,14.69,13.53,14.56,316.0,27.7,80,14.6
Ahmedabad,2016-08-13,60.18,,13.25,8.64,15.3,296.0,27.9,78,13.6
Ahmedabad,2016-08-14,85.1,,12.91,8.14,14.51,240.0,27.9,77,16.1
Ahmedabad,2016-08-15,55.55,,13.45,8.38,16.6,220.0,27.7,76,16.7
Ahmedabad,2016-08-16,170.22,,17.88,15.47,14.21,460.0,27.6,75,18.9
Ahmedabad,2016-08-17,35.05,,16.07,7.66,16.13,341.0,27.7,77,18.3
Ahmedabad,2016-08-18,37.68,,9.49,6.39,16.15,216.0,27.8,76,12.1
Ahmedabad,2016-08-19,32.78,,12.1,6.08,12.29,174.0,26.8,79,15.1
Ahmedabad,2016-08-20,53.5,,14.19,12.0,16.32,252.0,26.7,81,18.7
Ahmedabad,2016-08-21,48.24,,15.52,10.91,16.16,283.0,26.9,82,17.9
Ahmedabad,2016-08-22,63.27,,13.23,8.82,24.81,282.0,27.5,81,18.3
Ahmedabad,2016-08-23,40.43,,10.29,7.42,12.24,189.0,26.0,89,18.3
Ahmedabad,2016-08-24,31.15,,9.94,8.91,21.48,204.0,24.9,93,19.1
Ahmedabad,2016-08-25,33.76,,12.22,9.15,17.68,207.0,25.6,92,14.7
Ahmedabad,2016-08-26,35.95,,9.75,10.05,16.66,218.0,26.2,93,7.8
Ahmedabad,2016-08-27,58.07,,8.67,10.51,21.2,243.0,27.3,87,8.2
Ahmedabad,2016-08-28,46.04,,8.75,9.72,17.27,219.0,27.3,90,9.3
Ahmedabad,2016-08-29,52.27,,9.23,10.79,19.62,247.0,27.5,88,12.7
Ahmedabad,2016-08-30,46.68,,9.3,10.08,17.77,235.0,27.0,90,9.4
Ahmedabad,2016-08-31,44.59,,7.39,10.47,17.62,234.0,27.1,87,9.2
Ahmedabad,2016-09-01,30.81,,7.86,9.36,17.58,217.0,27.1,84,10.6
Ahmedabad,2016-09-02,47.67,,8.39,9.63,16.95,222.0,27.2,79,14.0
Ahmedabad,2016-09-03,35.69,,8.14,9.38,16.72,241.0,26.7,77,15.3
Ahmedabad,2016-09-04,36.44,,7.07,9.59,17.76,225.0,26.7,77,17.1
Ahmedabad,2016-09-05,33.83,,7.82,10.14,17.93,241.0,26.6,76,16.7
Ahmedabad,2016-09-06,34.23,,7.14,10.17,18.76,237.0,26.6,76,14.7
Ahmedabad,2016-09-07,52.15,,7.15,10.7,16.32,251.0,26.7,78,14.0
Ahmedabad,2016-09-08,35.99,,8.65,9.91,19.29,220.0,26.9,77,13.7
Ahmedabad,2016-09-09,37.93,,9.2,9.75,19.07,221.0,27.3,76,12.1
Ahmedabad,2016-09-10,31.94,,7.84,9.5,16.87,226.0,27.5,75,13.7
Ahmedabad,2016-09-11,18.04,,7.02,7.3,15.49,208.0,27.2,74,10.8
Ahmedabad,2016-09-12,27.9,,9.55,9.52,14.48,190.0,27.7,73,8.6
Ahmedabad,2016-09-13,36.51,,10.68,10.07,18.22,250.0,27.8,77,8.7
Ahmedabad,2016-09-14,55.71,,12.86,11.17,17.75,280.0,28.5,76,10.7
Ahmedabad,2016-09-15,57.01,,11.99,13.68,18.36,306.0,29.4,72,12.8
Ahmedabad,2016-09-16,53.94,,12.54,10.01,18.85,249.0,28.9,77,11.2
Ahmedabad,2016-09-17,49.34,,8.67,9.75,15.82,213.0,29.7,74,10.2
Ahmedabad,2016-09-18,,,,,,135.0,28.3,78,14.0
Ahmedabad,2016-09-19,,,,,,,27.8,78,12.9
Ahmedabad,2016-09-20,,,,,,,28.1,74,16.0
Ahmedabad,2016-09-21,42.22,,9.74,10.17,14.36,,28.5,73,16.4
Ahmedabad,2016-09-22,39.43,,10.1,12.67,16.95,268.0,29.0,74,11.8
Ahmedabad,2016-09-23,42.33,,9.31,11.31,19.61,267.0,29.6,70,13.5
Ahmedabad,2016-09-24,26.75,,6.77,9.8,19.37,216.0,29.2,68,15.8
Ahmedabad,2016-09-25,34.16,,5.46,9.66,18.59,212.0,29.0,70,13.3
Ahmedabad,2016-09-26,30.07,,5.73,9.82,18.28,214.0,28.9,68,13.8
Ahmedabad,2016-09-27,25.54,,5.56,9.5,15.28,222.0,28.7,67,14.4
Ahmedabad,2016-09-28,38.47,,5.7,10.63,17.44,216.0,28.4,67,15.9
Ahmedabad,2016-09-29,42.55,,6.59,10.36,17.85,236.0,27.7,69,12.9
Ahmedabad,2016-09-30,38.1,,7.04,10.2,18.46,225.0,27.9,69,13.4
Ahmedabad,2016-10-01,27.22,,6.34,12.02,17.38,231.0,26.5,79,16.5
Ahmedabad,2016-10-02,41.81,,9.77,10.75,18.03,298.0,27.5,86,6.6
Ahmedabad,2016-10-03,75.03,,9.47,11.23,17.61,267.0,28.0,87,8.9
Ahmedabad,2016-10-04,,,,,,236.0,25.8,91,8.3
Ahmedabad,2016-10-05,30.48,,7.43,16.49,18.79,,25.3,90,15.3
Ahmedabad,2016-10-06,75.06,,6.35,14.78,19.31,301.0,24.8,95,6.4
Ahmedabad,2016-10-07,85.36,,7.59,14.48,7.63,311.0,26.9,88,7.4
Ahmedabad,2016-10-08,124.97,,9.72,13.2,6.74,313.0,27.7,86,9.5
Ahmedabad,2016-10-09,86.63,,6.39,11.74,9.97,267.0,28.0,86,9.5
Ahmedabad,2016-10-10,70.34,,7.1,11.25,12.49,232.0,27.4,83,11.1
Ahmedabad,2016-10-11,50.49,,5.04,10.91,13.29,229.0,26.3,82,10.7
Ahmedabad,2016-10-12,42.25,,6.55,11.07,9.61,227.0,25.6,81,7.9
Ahmedabad,2016-10-13,48.23,,9.01,11.09,18.51,236.0,25.7,80,7.7
Ahmedabad,2016-10-14,138.94,,16.9,10.27,66.98,326.0,26.7,75,7.3
Ahmedabad,2016-10-15,155.68,,19.69,16.66,61.24,395.0,26.8,72,7.6
Ahmedabad,2016-10-16,120.35,,16.95,20.67,49.8,507.0,27.3,69,8.3
Ahmedabad,2016-10-17,140.81,,19.3,18.56,15.83,423.0,27.1,66,8.3
Ahmedabad,2016-10-18,87.09,,13.98,10.15,18.17,315.0,26.4,64,9.2
Ahmedabad,2016-10-19,83.57,,10.61,7.8,19.72,213.0,25.2,63,9.5
Ahmedabad,2016-10-20,75.41,,11.07,12.23,26.31,263.0,24.8,61,8.4
Ahmedabad,2016-10-21,106.86,,10.22,9.38,30.72,355.0,24.8,70,8.5
Ahmedabad,2016-10-22,96.53,,10.8,9.03,26.45,362.0,25.4,72,8.0
Ahmedabad,2016-10-23,76.96,,9.04,6.95,28.44,236.0,25.6,70,8.7
Ahmedabad,2016-10-24,73.05,,8.37,7.04,40.0,192.0,25.2,69,9.7
Ahmedabad,2016-10-25,72.52,,9.14,7.31,28.08,230.0,24.9,68,9.2
Ahmedabad,2016-10-26,109.22,,13.21,11.05,60.04,278.0,25.7,67,7.3
Ahmedabad,2016-10-27,122.63,,16.36,18.84,24.52,390.0,27.0,55,10.6
Ahmedabad,2016-10-28,214.36,,18.38,19.66,46.6,509.0,26.2,46,10.3
Ahmedabad,2016-10-29,381.69,,25.41,29.49,49.33,472.0,24.1,56,8.7
Ahmedabad,2016-10-30,182.59,,18.2,26.06,23.81,457.0,24.5,55,7.8
Ahmedabad,2016-10-31,271.85,,15.28,16.39,33.31,721.0,24.7,53,12.1
Ahmedabad,2016-11-01,230.76,,13.35,12.95,19.34,420.0,25.0,44,13.3
Ahmedabad,2016-11-02,203.3,,14.79,11.74,16.14,417.0,24.7,45,12.6
Ahmedabad,2016-11-03,152.03,,12.7,10.97,16.78,390.0,24.9,45,14.0
Ahmedabad,2016-11-04,176.02,,12.78,7.51,66.19,361.0,24.3,47,11.8
Ahmedabad,2016-11-05,,,,,,,24.4,51,8.4
Ahmedabad,2016-11-06,,,,,,,23.9,59,7.8
Ahmedabad,2016-11-07,,,,,,,24.5,53,8.9
Ahmedabad,2016-11-08,,,,,,,23.6,48,9.8
Ahmedabad,2016-11-09,,,,,,,23.9,46,9.7
Ahmedabad,2016-11-10,,,,,,,23.8,49,9.1
Ahmedabad,2016-11-11,,,,,,,23.0,54,8.9
Ahmedabad,2016-11-12,,,,,,,23.1,54,8.8
Ahmedabad,2016-11-13,,,,,,,23.0,52,10.4
Ahmedabad,2016-11-14,,,,,,,23.0,46,10.5
Ahmedabad,2016-11-15,,,,,,,22.8,48,10.9
Ahmedabad,2016-11-16,,,,,,,23.4,46,12.9
Ahmedabad,2016-11-17,,,,,,,23.5,45,14.6
Ahmedabad,2016-11-18,,,,,,,23.3,51,11.3
Ahmedabad,2016-11-19,,,,,,,23.2,56,9.0
Ahmedabad,2016-11-20,,,,,,,22.9,56,8.9
Ahmedabad,2016-11-21,,,,,,,23.1,54,9.3
Ahmedabad,2016-11-22,,,,,,,23.2,53,8.6
Ahmedabad,2016-11-23,,,,,,,23.4,53,8.4
Ahmedabad,2016-11-24,,,,,,,23.7,53,10.5
Ahmedabad,2016-11-25,,,,,,,23.7,44,14.6
Ahmedabad,2016-11-26,,,,,,,23.3,47,12.6
Ahmedabad,2016-11-27,,,,,,,23.6,49,11.0
